1,2,2,7,3,4,unacc
1,2,2,7,3,3,unacc
1,2,2,7,3,2,unacc
1,2,2,7,6,4,unacc
1,2,2,7,6,3,unacc
1,2,2,7,6,2,unacc
1,2,3,2,5,4,unacc
1,2,3,2,5,3,unacc
1,2,3,2,5,2,unacc
1,2,3,2,3,4,unacc
1,2,3,2,3,3,unacc
1,2,3,2,3,2,unacc
1,2,3,2,6,4,unacc
1,2,3,2,6,3,unacc
1,2,3,2,6,2,unacc
1,2,3,4,5,4,unacc
1,2,3,4,5,3,unacc
1,2,3,4,5,2,unacc
1,2,3,4,3,4,unacc
1,2,3,4,3,3,unacc
1,2,3,4,3,2,unacc
1,2,3,4,6,4,unacc
1,2,3,4,6,3,unacc
1,2,3,4,6,2,unacc
1,2,3,7,5,4,unacc
1,2,3,7,5,3,unacc
1,2,3,7,5,2,unacc
1,2,3,7,3,4,unacc
1,2,3,7,3,3,unacc
1,2,3,7,3,2,unacc
1,2,3,7,6,4,unacc
1,2,3,7,6,3,unacc
1,2,3,7,6,2,unacc
1,2,4,2,5,4,unacc
1,2,4,2,5,3,unacc
1,2,4,2,5,2,unacc
1,2,4,2,3,4,unacc
1,2,4,2,3,3,unacc
1,2,4,2,3,2,unacc
1,2,4,2,6,4,unacc
1,2,4,2,6,3,unacc
1,2,4,2,6,2,unacc
1,2,4,4,5,4,unacc
1,2,4,4,5,3,unacc
1,2,4,4,5,2,unacc
1,2,4,4,3,4,unacc
1,2,4,4,3,3,unacc
1,2,4,4,3,2,unacc
1,2,4,4,6,4,unacc
1,2,4,4,6,3,unacc
1,2,4,4,6,2,unacc
1,2,4,7,5,4,unacc
1,2,4,7,5,3,unacc
1,2,4,7,5,2,unacc
1,2,4,7,3,4,unacc
1,2,4,7,3,3,unacc
1,2,4,7,3,2,unacc
1,2,4,7,6,4,unacc
1,2,4,7,6,3,unacc
1,2,4,7,6,2,unacc
1,2,8,2,5,4,unacc
1,2,8,2,5,3,unacc
1,2,8,2,5,2,unacc
1,2,8,2,3,4,unacc
1,2,8,2,3,3,unacc
1,2,8,2,3,2,unacc
1,2,8,2,6,4,unacc
1,2,8,2,6,3,unacc
1,2,8,2,6,2,unacc
1,2,8,4,5,4,unacc
1,2,8,4,5,3,unacc
1,2,8,4,5,2,unacc
1,2,8,4,3,4,unacc
1,2,8,4,3,3,unacc
1,2,8,4,3,2,unacc
1,2,8,4,6,4,unacc
1,2,8,4,6,3,unacc
1,2,8,4,6,2,unacc
1,2,8,7,5,4,unacc
1,2,8,7,5,3,unacc
1,2,8,7,5,2,unacc
1,2,8,7,3,4,unacc
1,2,8,7,3,3,unacc
1,2,8,7,3,2,unacc
1,2,8,7,6,4,unacc
1,2,8,7,6,3,unacc
1,2,8,7,6,2,unacc
1,3,2,2,5,4,unacc
1,3,2,2,5,3,unacc
1,3,2,2,5,2,unacc
1,3,2,2,3,4,unacc
1,3,2,2,3,3,unacc
1,3,2,2,3,2,unacc
1,3,2,2,6,4,unacc
1,3,2,2,6,3,unacc
1,3,2,2,6,2,unacc
1,3,2,4,5,4,unacc
1,3,2,4,5,3,unacc
1,3,2,4,5,2,acc
1,3,2,4,3,4,unacc
1,3,2,4,3,3,unacc
1,3,2,4,3,2,acc
1,3,2,4,6,4,unacc
1,3,2,4,6,3,acc
1,3,2,4,6,2,acc
1,3,2,7,5,4,unacc
1,3,2,7,5,3,unacc
1,3,2,7,5,2,unacc
1,3,2,7,3,4,unacc
1,3,2,7,3,3,unacc
1,3,2,7,3,2,acc
1,3,2,7,6,4,unacc
1,3,2,7,6,3,acc
1,3,2,7,6,2,acc
1,3,3,2,5,4,unacc
1,3,3,2,5,3,unacc
1,3,3,2,5,2,unacc
1,3,3,2,3,4,unacc
1,3,3,2,3,3,unacc
1,3,3,2,3,2,unacc
1,3,3,2,6,4,unacc
1,3,3,2,6,3,unacc
1,3,3,2,6,2,unacc
1,3,3,4,5,4,unacc
1,3,3,4,5,3,unacc
1,3,3,4,5,2,acc
1,3,3,4,3,4,unacc
1,3,3,4,3,3,unacc
1,3,3,4,3,2,acc
1,3,3,4,6,4,unacc
1,3,3,4,6,3,acc
1,3,3,4,6,2,acc
1,3,3,7,5,4,unacc
1,3,3,7,5,3,unacc
1,3,3,7,5,2,acc
1,3,3,7,3,4,unacc
1,3,3,7,3,3,acc
1,3,3,7,3,2,acc
1,3,3,7,6,4,unacc
1,3,3,7,6,3,acc
1,3,3,7,6,2,acc
1,3,4,2,5,4,unacc
1,3,4,2,5,3,unacc
1,3,4,2,5,2,unacc
1,3,4,2,3,4,unacc
1,3,4,2,3,3,unacc
1,3,4,2,3,2,unacc
1,3,4,2,6,4,unacc
1,3,4,2,6,3,unacc
1,3,4,2,6,2,unacc
1,3,4,4,5,4,unacc
1,3,4,4,5,3,unacc
1,3,4,4,5,2,acc
1,3,4,4,3,4,unacc
1,3,4,4,3,3,acc
1,3,4,4,3,2,acc
1,3,4,4,6,4,unacc
1,3,4,4,6,3,acc
1,3,4,4,6,2,acc
1,3,4,7,5,4,unacc
1,3,4,7,5,3,unacc
1,3,4,7,5,2,acc
1,3,4,7,3,4,unacc
1,3,4,7,3,3,acc
1,3,4,7,3,2,acc
1,3,4,7,6,4,unacc
1,3,4,7,6,3,acc
1,3,4,7,6,2,acc
1,3,8,2,5,4,unacc
1,3,8,2,5,3,unacc
1,3,8,2,5,2,unacc
1,3,8,2,3,4,unacc
1,3,8,2,3,3,unacc
1,3,8,2,3,2,unacc
1,3,8,2,6,4,unacc
1,3,8,2,6,3,unacc
1,3,8,2,6,2,unacc
1,3,8,4,5,4,unacc
1,3,8,4,5,3,unacc
1,3,8,4,5,2,acc
1,3,8,4,3,4,unacc
1,3,8,4,3,3,acc
1,3,8,4,3,2,acc
1,3,8,4,6,4,unacc
1,3,8,4,6,3,acc
1,3,8,4,6,2,acc
1,3,8,7,5,4,unacc
1,3,8,7,5,3,unacc
1,3,8,7,5,2,acc
1,3,8,7,3,4,unacc
1,3,8,7,3,3,acc
1,3,8,7,3,2,acc
1,3,8,7,6,4,unacc
1,3,8,7,6,3,acc
1,3,8,7,6,2,acc
1,4,2,2,5,4,unacc
1,4,2,2,5,3,unacc
1,4,2,2,5,2,unacc
1,4,2,2,3,4,unacc
1,4,2,2,3,3,unacc
1,4,2,2,3,2,unacc
1,4,2,2,6,4,unacc
1,4,2,2,6,3,unacc
1,4,2,2,6,2,unacc
1,4,2,4,5,4,unacc
1,4,2,4,5,3,unacc
1,4,2,4,5,2,acc
1,4,2,4,3,4,unacc
1,4,2,4,3,3,unacc
1,4,2,4,3,2,acc
1,4,2,4,6,4,unacc
1,4,2,4,6,3,acc
1,4,2,4,6,2,acc
1,4,2,7,5,4,unacc
1,4,2,7,5,3,unacc
1,4,2,7,5,2,unacc
1,4,2,7,3,4,unacc
1,4,2,7,3,3,unacc
1,4,2,7,3,2,acc
1,4,2,7,6,4,unacc
1,4,2,7,6,3,acc
1,4,2,7,6,2,acc
1,4,3,2,5,4,unacc
1,4,3,2,5,3,unacc
1,4,3,2,5,2,unacc
1,4,3,2,3,4,unacc
1,4,3,2,3,3,unacc
1,4,3,2,3,2,unacc
1,4,3,2,6,4,unacc
1,4,3,2,6,3,unacc
1,4,3,2,6,2,unacc
1,4,3,4,5,4,unacc
1,4,3,4,5,3,unacc
1,4,3,4,5,2,acc
1,4,3,4,3,4,unacc
1,4,3,4,3,3,unacc
1,4,3,4,3,2,acc
1,4,3,4,6,4,unacc
1,4,3,4,6,3,acc
1,4,3,4,6,2,acc
1,4,3,7,5,4,unacc
1,4,3,7,5,3,unacc
1,4,3,7,5,2,acc
1,4,3,7,3,4,unacc
1,4,3,7,3,3,acc
1,4,3,7,3,2,acc
1,4,3,7,6,4,unacc
1,4,3,7,6,3,acc
1,4,3,7,6,2,acc
1,4,4,2,5,4,unacc
1,4,4,2,5,3,unacc
1,4,4,2,5,2,unacc
1,4,4,2,3,4,unacc
1,4,4,2,3,3,unacc
1,4,4,2,3,2,unacc
1,4,4,2,6,4,unacc
1,4,4,2,6,3,unacc
1,4,4,2,6,2,unacc
1,4,4,4,5,4,unacc
1,4,4,4,5,3,unacc
1,4,4,4,5,2,acc
1,4,4,4,3,4,unacc
1,4,4,4,3,3,acc
1,4,4,4,3,2,acc
1,4,4,4,6,4,unacc
1,4,4,4,6,3,acc
1,4,4,4,6,2,acc
1,4,4,7,5,4,unacc
1,4,4,7,5,3,unacc
1,4,4,7,5,2,acc
1,4,4,7,3,4,unacc
1,4,4,7,3,3,acc
1,4,4,7,3,2,acc
1,4,4,7,6,4,unacc
1,4,4,7,6,3,acc
1,4,4,7,6,2,acc
1,4,8,2,5,4,unacc
1,4,8,2,5,3,unacc
1,4,8,2,5,2,unacc
1,4,8,2,3,4,unacc
1,4,8,2,3,3,unacc
1,4,8,2,3,2,unacc
1,4,8,2,6,4,unacc
1,4,8,2,6,3,unacc
1,4,8,2,6,2,unacc
1,4,8,4,5,4,unacc
1,4,8,4,5,3,unacc
1,4,8,4,5,2,acc
1,4,8,4,3,4,unacc
1,4,8,4,3,3,acc
1,4,8,4,3,2,acc
1,4,8,4,6,4,unacc
1,4,8,4,6,3,acc
1,4,8,4,6,2,acc
1,4,8,7,5,4,unacc
1,4,8,7,5,3,unacc
1,4,8,7,5,2,acc
1,4,8,7,3,4,unacc
1,4,8,7,3,3,acc
1,4,8,7,3,2,acc
1,4,8,7,6,4,unacc
1,4,8,7,6,3,acc
1,4,8,7,6,2,acc
2,1,2,2,5,4,unacc
2,1,2,2,5,3,unacc
2,1,2,2,5,2,unacc
2,1,2,2,3,4,unacc
2,1,2,2,3,3,unacc
2,1,2,2,3,2,unacc
2,1,2,2,6,4,unacc
2,1,2,2,6,3,unacc
2,1,2,2,6,2,unacc
2,1,2,4,5,4,unacc
2,1,2,4,5,3,unacc
2,1,2,4,5,2,unacc
2,1,2,4,3,4,unacc
2,1,2,4,3,3,unacc
2,1,2,4,3,2,unacc
2,1,2,4,6,4,unacc
2,1,2,4,6,3,unacc
2,1,2,4,6,2,unacc
2,1,2,7,5,4,unacc
2,1,2,7,5,3,unacc
2,1,2,7,5,2,unacc
2,1,2,7,3,4,unacc
2,1,2,7,3,3,unacc
2,1,2,7,3,2,unacc
2,1,2,7,6,4,unacc
2,1,2,7,6,3,unacc
2,1,2,7,6,2,unacc
2,1,3,2,5,4,unacc
2,1,3,2,5,3,unacc
2,1,3,2,5,2,unacc
2,1,3,2,3,4,unacc
2,1,3,2,3,3,unacc
2,1,3,2,3,2,unacc
2,1,3,2,6,4,unacc
2,1,3,2,6,3,unacc
2,1,3,2,6,2,unacc
2,1,3,4,5,4,unacc
2,1,3,4,5,3,unacc
2,1,3,4,5,2,unacc
2,1,3,4,3,4,unacc
2,1,3,4,3,3,unacc
2,1,3,4,3,2,unacc
2,1,3,4,6,4,unacc
2,1,3,4,6,3,unacc
2,1,3,4,6,2,unacc
2,1,3,7,5,4,unacc
2,1,3,7,5,3,unacc
2,1,3,7,5,2,unacc
2,1,3,7,3,4,unacc
2,1,3,7,3,3,unacc
2,1,3,7,3,2,unacc
2,1,3,7,6,4,unacc
2,1,3,7,6,3,unacc
2,1,3,7,6,2,unacc
2,1,4,2,5,4,unacc
2,1,4,2,5,3,unacc
2,1,4,2,5,2,unacc
2,1,4,2,3,4,unacc
2,1,4,2,3,3,unacc
2,1,4,2,3,2,unacc
2,1,4,2,6,4,unacc
2,1,4,2,6,3,unacc
2,1,4,2,6,2,unacc
2,1,4,4,5,4,unacc
2,1,4,4,5,3,unacc
2,1,4,4,5,2,unacc
2,1,4,4,3,4,unacc
2,1,4,4,3,3,unacc
2,1,4,4,3,2,unacc
2,1,4,4,6,4,unacc
2,1,4,4,6,3,unacc
2,1,4,4,6,2,unacc
2,1,4,7,5,4,unacc
2,1,4,7,5,3,unacc
2,1,4,7,5,2,unacc
2,1,4,7,3,4,unacc
2,1,4,7,3,3,unacc
2,1,4,7,3,2,unacc
2,1,4,7,6,4,unacc
2,1,4,7,6,3,unacc
2,1,4,7,6,2,unacc
2,1,8,2,5,4,unacc
2,1,8,2,5,3,unacc
2,1,8,2,5,2,unacc
2,1,8,2,3,4,unacc
2,1,8,2,3,3,unacc
2,1,8,2,3,2,unacc
2,1,8,2,6,4,unacc
2,1,8,2,6,3,unacc
2,1,8,2,6,2,unacc
2,1,8,4,5,4,unacc
2,1,8,4,5,3,unacc
2,1,8,4,5,2,unacc
2,1,8,4,3,4,unacc
2,1,8,4,3,3,unacc
2,1,8,4,3,2,unacc
2,1,8,4,6,4,unacc
2,1,8,4,6,3,unacc
2,1,8,4,6,2,unacc
2,1,8,7,5,4,unacc
2,1,8,7,5,3,unacc
2,1,8,7,5,2,unacc
2,1,8,7,3,4,unacc
2,1,8,7,3,3,unacc
2,1,8,7,3,2,unacc
2,1,8,7,6,4,unacc
2,1,8,7,6,3,unacc
2,1,8,7,6,2,unacc
2,2,2,2,5,4,unacc
2,2,2,2,5,3,unacc
2,2,2,2,5,2,unacc
2,2,2,2,3,4,unacc
2,2,2,2,3,3,unacc
2,2,2,2,3,2,unacc
2,2,2,2,6,4,unacc
2,2,2,2,6,3,unacc
2,2,2,2,6,2,unacc
2,2,2,4,5,4,unacc
2,2,2,4,5,3,unacc
2,2,2,4,5,2,acc
2,2,2,4,3,4,unacc
2,2,2,4,3,3,unacc
2,2,2,4,3,2,acc
2,2,2,4,6,4,unacc
2,2,2,4,6,3,acc
2,2,2,4,6,2,acc
2,2,2,7,5,4,unacc
2,2,2,7,5,3,unacc
2,2,2,7,5,2,unacc
2,2,2,7,3,4,unacc
2,2,2,7,3,3,unacc
2,2,2,7,3,2,acc
2,2,2,7,6,4,unacc
2,2,2,7,6,3,acc
2,2,2,7,6,2,acc
2,2,3,2,5,4,unacc
2,2,3,2,5,3,unacc
2,2,3,2,5,2,unacc
2,2,3,2,3,4,unacc
2,2,3,2,3,3,unacc
2,2,3,2,3,2,unacc
2,2,3,2,6,4,unacc
2,2,3,2,6,3,unacc
2,2,3,2,6,2,unacc
2,2,3,4,5,4,unacc
2,2,3,4,5,3,unacc
2,2,3,4,5,2,acc
2,2,3,4,3,4,unacc
2,2,3,4,3,3,unacc
2,2,3,4,3,2,acc
2,2,3,4,6,4,unacc
2,2,3,4,6,3,acc
2,2,3,4,6,2,acc
2,2,3,7,5,4,unacc
2,2,3,7,5,3,unacc
2,2,3,7,5,2,acc
2,2,3,7,3,4,unacc
2,2,3,7,3,3,acc
2,2,3,7,3,2,acc
2,2,3,7,6,4,unacc
2,2,3,7,6,3,acc
2,2,3,7,6,2,acc
2,2,4,2,5,4,unacc
2,2,4,2,5,3,unacc
2,2,4,2,5,2,unacc
2,2,4,2,3,4,unacc
2,2,4,2,3,3,unacc
2,2,4,2,3,2,unacc
2,2,4,2,6,4,unacc
2,2,4,2,6,3,unacc
2,2,4,2,6,2,unacc
2,2,4,4,5,4,unacc
2,2,4,4,5,3,unacc
2,2,4,4,5,2,acc
2,2,4,4,3,4,unacc
2,2,4,4,3,3,acc
2,2,4,4,3,2,acc
2,2,4,4,6,4,unacc
2,2,4,4,6,3,acc
2,2,4,4,6,2,acc
2,2,4,7,5,4,unacc
2,2,4,7,5,3,unacc
2,2,4,7,5,2,acc
2,2,4,7,3,4,unacc
2,2,4,7,3,3,acc
2,2,4,7,3,2,acc
2,2,4,7,6,4,unacc
2,2,4,7,6,3,acc
2,2,4,7,6,2,acc
2,2,8,2,5,4,unacc
2,2,8,2,5,3,unacc
2,2,8,2,5,2,unacc
2,2,8,2,3,4,unacc
2,2,8,2,3,3,unacc
2,2,8,2,3,2,unacc
2,2,8,2,6,4,unacc
2,2,8,2,6,3,unacc
2,2,8,2,6,2,unacc
2,2,8,4,5,4,unacc
2,2,8,4,5,3,unacc
2,2,8,4,5,2,acc
2,2,8,4,3,4,unacc
2,2,8,4,3,3,acc
2,2,8,4,3,2,acc
2,2,8,4,6,4,unacc
2,2,8,4,6,3,acc
2,2,8,4,6,2,acc
2,2,8,7,5,4,unacc
2,2,8,7,5,3,unacc
2,2,8,7,5,2,acc
2,2,8,7,3,4,unacc
2,2,8,7,3,3,acc
2,2,8,7,3,2,acc
2,2,8,7,6,4,unacc
2,2,8,7,6,3,acc
2,2,8,7,6,2,acc
2,3,2,2,5,4,unacc
2,3,2,2,5,3,unacc
2,3,2,2,5,2,unacc
2,3,2,2,3,4,unacc
2,3,2,2,3,3,unacc
2,3,2,2,3,2,unacc
2,3,2,2,6,4,unacc
2,3,2,2,6,3,unacc
2,3,2,2,6,2,unacc
2,3,2,4,5,4,unacc
2,3,2,4,5,3,unacc
2,3,2,4,5,2,acc
2,3,2,4,3,4,unacc
2,3,2,4,3,3,unacc
2,3,2,4,3,2,acc
2,3,2,4,6,4,unacc
2,3,2,4,6,3,acc
2,3,2,4,6,2,acc
2,3,2,7,5,4,unacc
2,3,2,7,5,3,unacc
2,3,2,7,5,2,unacc
2,3,2,7,3,4,unacc
2,3,2,7,3,3,unacc
2,3,2,7,3,2,acc
2,3,2,7,6,4,unacc
2,3,2,7,6,3,acc
2,3,2,7,6,2,acc
2,3,3,2,5,4,unacc
2,3,3,2,5,3,unacc
2,3,3,2,5,2,unacc
2,3,3,2,3,4,unacc
2,3,3,2,3,3,unacc
2,3,3,2,3,2,unacc
2,3,3,2,6,4,unacc
2,3,3,2,6,3,unacc
2,3,3,2,6,2,unacc
2,3,3,4,5,4,unacc
2,3,3,4,5,3,unacc
2,3,3,4,5,2,acc
2,3,3,4,3,4,unacc
2,3,3,4,3,3,unacc
2,3,3,4,3,2,acc
2,3,3,4,6,4,unacc
2,3,3,4,6,3,acc
2,3,3,4,6,2,acc
2,3,3,7,5,4,unacc
2,3,3,7,5,3,unacc
2,3,3,7,5,2,acc
2,3,3,7,3,4,unacc
2,3,3,7,3,3,acc
2,3,3,7,3,2,acc
2,3,3,7,6,4,unacc
2,3,3,7,6,3,acc
2,3,3,7,6,2,acc
2,3,4,2,5,4,unacc
2,3,4,2,5,3,unacc
2,3,4,2,5,2,unacc
2,3,4,2,3,4,unacc
2,3,4,2,3,3,unacc
2,3,4,2,3,2,unacc
2,3,4,2,6,4,unacc
2,3,4,2,6,3,unacc
2,3,4,2,6,2,unacc
2,3,4,4,5,4,unacc
2,3,4,4,5,3,unacc
2,3,4,4,5,2,acc
2,3,4,4,3,4,unacc
2,3,4,4,3,3,acc
2,3,4,4,3,2,acc
2,3,4,4,6,4,unacc
2,3,4,4,6,3,acc
2,3,4,4,6,2,acc
2,3,4,7,5,4,unacc
2,3,4,7,5,3,unacc
2,3,4,7,5,2,acc
2,3,4,7,3,4,unacc
2,3,4,7,3,3,acc
2,3,4,7,3,2,acc
2,3,4,7,6,4,unacc
2,3,4,7,6,3,acc
2,3,4,7,6,2,acc
2,3,8,2,5,4,unacc
2,3,8,2,5,3,unacc
2,3,8,2,5,2,unacc
2,3,8,2,3,4,unacc
2,3,8,2,3,3,unacc
2,3,8,2,3,2,unacc
2,3,8,2,6,4,unacc
2,3,8,2,6,3,unacc
2,3,8,2,6,2,unacc
2,3,8,4,5,4,unacc
2,3,8,4,5,3,unacc
2,3,8,4,5,2,acc
2,3,8,4,3,4,unacc
2,3,8,4,3,3,acc
2,3,8,4,3,2,acc
2,3,8,4,6,4,unacc
2,3,8,4,6,3,acc
2,3,8,4,6,2,acc
2,3,8,7,5,4,unacc
2,3,8,7,5,3,unacc
2,3,8,7,5,2,acc
2,3,8,7,3,4,unacc
2,3,8,7,3,3,acc
2,3,8,7,3,2,acc
2,3,8,7,6,4,unacc
2,3,8,7,6,3,acc
2,3,8,7,6,2,acc
2,4,2,2,5,4,unacc
2,4,2,2,5,3,unacc
2,4,2,2,5,2,unacc
2,4,2,2,3,4,unacc
2,4,2,2,3,3,unacc
2,4,2,2,3,2,unacc
2,4,2,2,6,4,unacc
2,4,2,2,6,3,unacc
2,4,2,2,6,2,unacc
2,4,2,4,5,4,unacc
2,4,2,4,5,3,unacc
2,4,2,4,5,2,acc
2,4,2,4,3,4,unacc
2,4,2,4,3,3,unacc
2,4,2,4,3,2,acc
2,4,2,4,6,4,unacc
2,4,2,4,6,3,acc
2,4,2,4,6,2,acc
2,4,2,7,5,4,unacc
2,4,2,7,5,3,unacc
2,4,2,7,5,2,unacc
2,4,2,7,3,4,unacc
2,4,2,7,3,3,unacc
2,4,2,7,3,2,acc
2,4,2,7,6,4,unacc
2,4,2,7,6,3,acc
2,4,2,7,6,2,acc
2,4,3,2,5,4,unacc
2,4,3,2,5,3,unacc
2,4,3,2,5,2,unacc
2,4,3,2,3,4,unacc
2,4,3,2,3,3,unacc
2,4,3,2,3,2,unacc
2,4,3,2,6,4,unacc
2,4,3,2,6,3,unacc
2,4,3,2,6,2,unacc
2,4,3,4,5,4,unacc
2,4,3,4,5,3,unacc
2,4,3,4,5,2,acc
2,4,3,4,3,4,unacc
2,4,3,4,3,3,unacc
2,4,3,4,3,2,acc
2,4,3,4,6,4,unacc
2,4,3,4,6,3,acc
2,4,3,4,6,2,acc
2,4,3,7,5,4,unacc
2,4,3,7,5,3,unacc
2,4,3,7,5,2,acc
2,4,3,7,3,4,unacc
2,4,3,7,3,3,acc
2,4,3,7,3,2,acc
2,4,3,7,6,4,unacc
2,4,3,7,6,3,acc
2,4,3,7,6,2,acc
2,4,4,2,5,4,unacc
2,4,4,2,5,3,unacc
2,4,4,2,5,2,unacc
2,4,4,2,3,4,unacc
2,4,4,2,3,3,unacc
2,4,4,2,3,2,unacc
2,4,4,2,6,4,unacc
2,4,4,2,6,3,unacc
2,4,4,2,6,2,unacc
2,4,4,4,5,4,unacc
2,4,4,4,5,3,unacc
2,4,4,4,5,2,acc
2,4,4,4,3,4,unacc
2,4,4,4,3,3,acc
2,4,4,4,3,2,acc
2,4,4,4,6,4,unacc
2,4,4,4,6,3,acc
2,4,4,4,6,2,acc
2,4,4,7,5,4,unacc
2,4,4,7,5,3,unacc
2,4,4,7,5,2,acc
2,4,4,7,3,4,unacc
2,4,4,7,3,3,acc
2,4,4,7,3,2,acc
2,4,4,7,6,4,unacc
2,4,4,7,6,3,acc
2,4,4,7,6,2,acc
2,4,8,2,5,4,unacc
2,4,8,2,5,3,unacc
2,4,8,2,5,2,unacc
2,4,8,2,3,4,unacc
2,4,8,2,3,3,unacc
2,4,8,2,3,2,unacc
2,4,8,2,6,4,unacc
2,4,8,2,6,3,unacc
2,4,8,2,6,2,unacc
2,4,8,4,5,4,unacc
2,4,8,4,5,3,unacc
2,4,8,4,5,2,acc
2,4,8,4,3,4,unacc
2,4,8,4,3,3,acc
2,4,8,4,3,2,acc
2,4,8,4,6,4,unacc
2,4,8,4,6,3,acc
2,4,8,4,6,2,acc
2,4,8,7,5,4,unacc
2,4,8,7,5,3,unacc
2,4,8,7,5,2,acc
2,4,8,7,3,4,unacc
2,4,8,7,3,3,acc
2,4,8,7,3,2,acc
2,4,8,7,6,4,unacc
2,4,8,7,6,3,acc
2,4,8,7,6,2,acc
3,1,2,2,5,4,unacc
3,1,2,2,5,3,unacc
3,1,2,2,5,2,unacc
3,1,2,2,3,4,unacc
3,1,2,2,3,3,unacc
3,1,2,2,3,2,unacc
3,1,2,2,6,4,unacc
3,1,2,2,6,3,unacc
3,1,2,2,6,2,unacc
3,1,2,4,5,4,unacc
3,1,2,4,5,3,unacc
3,1,2,4,5,2,acc
3,1,2,4,3,4,unacc
3,1,2,4,3,3,unacc
3,1,2,4,3,2,acc
3,1,2,4,6,4,unacc
3,1,2,4,6,3,acc
3,1,2,4,6,2,acc
3,1,2,7,5,4,unacc
3,1,2,7,5,3,unacc
3,1,2,7,5,2,unacc
3,1,2,7,3,4,unacc
